LOCAL_DATE,SPEED_MAX_GUST,TOTAL_PRECIPITATION,MIN_TEMPERATURE,MAX_TEMPERATURE,MEAN_TEMPERATURE
2022-11-16 0:00,,1.6,-4.2,-0.1,-2.2
2022-11-17 0:00,48,0,-4.7,0.4,-2.2
2022-11-18 0:00,50,0,-4.1,-0.6,-2.4
2022-11-19 0:00,65,0,-6.8,-2.8,-4.8
2022-11-20 0:00,68,0.2,-8.5,-4.7,-6.6
2022-11-21 0:00,68,0,-8.4,4,-2.2
2022-11-22 0:00,32,0,-6.1,6.5,0.2
2022-11-23 0:00,,0,-5.7,7,0.7
2022-11-24 0:00,33,0.2,-5.8,10.9,2.6
2022-11-25 0:00,55,0.7,-1.4,6.5,2.6
2022-11-26 0:00,46,0,-3.2,11.8,4.3
2022-11-27 0:00,33,8.2,0.3,4.8,2.6
2022-11-28 0:00,37,0,-1,3,1
2022-11-29 0:00,35,0,-1,5.3,2.2
2022-11-30 0:00,72,9.3,-4.1,8.7,2.3
2022-12-01 0:00,63,0,-8.9,-1.8,-5.4
2022-12-02 0:00,46,1.7,-7.4,7.6,0.1
2022-12-03 0:00,81,6.9,-1.8,9.3,3.8
2022-12-04 0:00,45,0,-5.8,0.5,-2.7
2022-12-05 0:00,39,0,-3.1,5.2,1.1
2022-12-06 0:00,,0,2.3,6.5,4.4
2022-12-07 0:00,,0,3.2,7.5,5.4
2022-12-08 0:00,,0,-3.2,3.5,0.2
2022-12-09 0:00,45,0,-3.4,-0.5,-2
2022-12-10 0:00,45,0,-4.2,-0.7,-2.5
2022-12-11 0:00,,2.9,-3.7,-0.3,-2
2022-12-12 0:00,,0,-5.2,-1.7,-3.5
2022-12-13 0:00,,0,-11.3,-0.9,-6.1
2022-12-14 0:00,65,0,-11.3,-1.1,-6.2
2022-12-15 0:00,67,10.8,-1.6,0.6,-0.5
2022-12-16 0:00,,0.9,-3.6,1.7,-1
2022-12-17 0:00,37,0,-4.3,-1.3,-2.8
2022-12-18 0:00,45,0,-4.2,-0.9,-2.6
2022-12-19 0:00,45,0,-5,-1.4,-3.2
2022-12-20 0:00,,0,-5.1,-1.2,-3.2
2022-12-21 0:00,,0,-6.9,-2.4,-4.7
2022-12-22 0:00,32,0.7,-4.8,2.8,-1
2022-12-23 0:00,76,6,-16,1.8,-7.1
2022-12-24 0:00,68,0,-16.2,-10.8,-13.5
2022-12-25 0:00,61,0,-10.8,-8.2,-9.5
2022-12-26 0:00,32,0,-10.7,-7.5,-9.1
2022-12-27 0:00,42,0,-8.5,-3.3,-5.9
2022-12-28 0:00,48,0,-3.5,2.4,-0.6
2022-12-29 0:00,32,0,-0.9,8,3.6
2022-12-30 0:00,32,9,7.2,10.7,9
2022-12-31 0:00,,14.4,2.4,8.9,5.7
2023-01-01 0:00,32,0.2,1,4.1,2.6
2023-01-02 0:00,,0,-2.4,3.9,0.8
2023-01-03 0:00,35,4.6,-2,3.2,0.6
2023-01-04 0:00,41,18.6,1.5,2.4,2
2023-01-05 0:00,33,0.6,0.5,2.9,1.7
2023-01-06 0:00,,0.2,0.3,2.1,1.2
2023-01-07 0:00,,0,-6.1,1,-2.6
2023-01-08 0:00,,0,-6.5,-3,-4.8
2023-01-09 0:00,48,0,-3.6,-0.2,-1.9
2023-01-10 0:00,,0,-2.3,0,-1.2
2023-01-11 0:00,37,0,-3.3,0.4,-1.5
2023-01-12 0:00,45,4.3,-1.2,2.4,0.6
2023-01-13 0:00,50,0.2,-8.2,-1.2,-4.7
2023-01-14 0:00,,0,-15.4,-4.5,-10
2023-01-15 0:00,,0,-16.5,-2,-9.3
2023-01-16 0:00,,0,-8.9,2.1,-3.4
2023-01-17 0:00,35,4.7,-0.1,4.3,2.1
2023-01-18 0:00,,0,0.4,3,1.7
2023-01-19 0:00,63,2,0.1,1.8,1
2023-01-20 0:00,42,1.2,-2.3,2.5,0.1
2023-01-21 0:00,35,0,-2.4,-1.1,-1.8
2023-01-22 0:00,,2.2,-7.8,-0.8,-4.3
2023-01-23 0:00,50,0,-6.6,0.3,-3.2
2023-01-24 0:00,48,0,-6.3,0.8,-2.8
2023-01-25 0:00,48,5.6,-6.3,-0.1,-3.2
2023-01-26 0:00,46,0.2,-4.1,-0.3,-2.2
2023-01-27 0:00,54,0.4,-4.6,0.7,-2
2023-01-28 0:00,52,0.2,-4.7,1,-1.9
2023-01-29 0:00,37,4.2,-9.8,1.2,-4.3
2023-01-30 0:00,37,0,-12.8,-4.1,-8.5
2023-01-31 0:00,37,0,-15.4,-8.7,-12.1
2023-02-01 0:00,46,0,-12.8,-6.6,-9.7
2023-02-02 0:00,59,0,-11.1,-0.4,-5.8
2023-02-03 0:00,50,0,-20.9,-11.1,-16
2023-02-04 0:00,52,0,-21.9,-4.3,-13.1
2023-02-05 0:00,46,0,-4.3,2.7,-0.8
2023-02-06 0:00,39,0,-6.8,-0.2,-3.5
2023-02-07 0:00,,,,,
2023-02-08 0:00,32,0,-4.3,4.4,0.1
2023-02-09 0:00,35,31.8,-3.7,5.7,1
2023-02-10 0:00,58,0,-3,3.2,0.1
2023-02-11 0:00,54,0,-3.4,1.4,-1
2023-02-12 0:00,,0,-6.6,6.9,0.2
2023-02-13 0:00,52,0,-6.2,7.2,0.5
2023-02-14 0:00,,0,-6,8.8,1.4
2023-02-15 0:00,74,1.3,2.6,13.8,8.2
2023-02-16 0:00,41,9.3,-2.2,3.5,0.7
2023-02-17 0:00,52,1.5,-9.4,-0.5,-5
2023-02-18 0:00,52,0,-9.7,1.9,-3.9
2023-02-19 0:00,52,0,-0.6,8.1,3.8
2023-02-20 0:00,32,0,-4.6,5,0.2
2023-02-21 0:00,61,0,-4.8,4,-0.4
2023-02-22 0:00,54,10.5,-7.8,-2.2,-5
2023-02-23 0:00,61,0.2,-9.1,1.9,-3.6
2023-02-24 0:00,54,0,-12.3,-1.3,-6.8
2023-02-25 0:00,,0.2,-10.5,-3,-6.8
2023-02-26 0:00,55,0,-9.2,0.7,-4.3
2023-02-27 0:00,59,3.2,-11.3,0.1,-5.6
2023-02-28 0:00,54,0.4,-5.4,0.4,-2.5
2023-03-01 0:00,39,0,-5.4,1.7,-1.9
2023-03-02 0:00,,0,-4.7,2.7,-1
2023-03-03 0:00,63,7.7,-9.3,0.5,-4.4
2023-03-04 0:00,52,0.9,-2,3.2,0.6
2023-03-05 0:00,35,0.2,-6.7,3.3,-1.7
2023-03-06 0:00,35,0,-6.6,0.9,-2.9
2023-03-07 0:00,52,0,-4.4,0.8,-1.8
2023-03-08 0:00,,0,-4.9,1,-2
2023-03-09 0:00,,0,-7.9,3.3,-2.3
2023-03-10 0:00,41,2.9,-3.2,-1.5,-2.4
2023-03-11 0:00,,0,-10.1,-1.3,-5.7
2023-03-12 0:00,,0.6,-11.8,-1.8,-6.8
2023-03-13 0:00,,0.2,-6.7,-0.2,-3.5
2023-03-14 0:00,55,0,-7.1,-3.7,-5.4
2023-03-15 0:00,,,,,
2023-03-16 0:00,35,3.5,-4,7.5,1.8
2023-03-17 0:00,63,7.7,-1.5,6.2,2.4
2023-03-18 0:00,63,0,-7.8,-1.5,-4.7
2023-03-19 0:00,58,0,-8.7,-0.6,-4.7
2023-03-20 0:00,46,0,-4.6,3.9,-0.4
2023-03-21 0:00,35,0,-0.1,6.6,3.3
2023-03-22 0:00,35,1,-0.9,6.9,3
2023-03-23 0:00,41,2.8,-2.1,7.5,2.7
2023-03-24 0:00,,0,-2.4,5.2,1.4
2023-03-25 0:00,80,12.4,-0.4,10.5,5.1
2023-03-26 0:00,65,0,-2.3,9.1,3.4
2023-03-27 0:00,,4.5,0,3.2,1.6
2023-03-28 0:00,,0,-2.8,8.3,2.8
2023-03-29 0:00,63,2,-7.2,6.8,-0.2
2023-03-30 0:00,37,0,-10.5,3,-3.8
2023-03-31 0:00,33,23.5,-1.2,8.2,3.5
2023-04-01 0:00,58,13.4,-3,12.8,4.9
2023-04-02 0:00,32,0,-5.8,4.5,-0.7
2023-04-03 0:00,41,0,-2.2,12.2,5
2023-04-04 0:00,65,6.9,4.7,10.4,7.6
2023-04-05 0:00,61,15.6,2.1,16,9.1
2023-04-06 0:00,55,0,3,12.9,8
2023-04-07 0:00,50,0,-4.7,4.3,-0.2
2023-04-08 0:00,,0,-7.2,8.8,0.8
2023-04-09 0:00,,0,-4.3,12.8,4.3
2023-04-10 0:00,32,0,-2.3,18.4,8.1
2023-04-11 0:00,68,0,5.8,22.3,14.1
2023-04-12 0:00,46,0,9.8,25.7,17.8
2023-04-13 0:00,45,0,13.6,28,20.8
2023-04-14 0:00,,0,5.8,28.1,17
2023-04-15 0:00,,0,7.6,27.2,17.4
2023-04-16 0:00,45,8,7.1,26.8,17
2023-04-17 0:00,,,,,
2023-04-18 0:00,54,1.1,-0.5,3.1,1.3
2023-04-19 0:00,41,0,-1,7.8,3.4
2023-04-20 0:00,42,0.8,2.5,11.9,7.2
2023-04-21 0:00,54,5.2,5.1,22,13.6
2023-04-22 0:00,41,28.3,4.3,10.3,7.3
2023-04-23 0:00,33,0,2.4,7.3,4.9
2023-04-24 0:00,37,0,1.7,7.1,4.4
2023-04-25 0:00,37,0,-0.4,9.5,4.6
2023-04-26 0:00,32,0,-2.8,9.2,3.2
2023-04-27 0:00,,0,-4,13.7,4.9
2023-04-28 0:00,,,,,
2023-04-29 0:00,,,,,
2023-04-30 0:00,48,6.2,3.9,10.3,7.1
2023-05-01 0:00,45,4.4,1.7,9.4,5.6
2023-05-02 0:00,32,8.1,0.3,5.7,3
2023-05-03 0:00,45,4,1,10.4,5.7
2023-05-04 0:00,,2.4,3.4,11.1,7.3
2023-05-05 0:00,,0,2.3,14.9,8.6
2023-05-06 0:00,,0,0.8,19.2,10
2023-05-07 0:00,35,4.5,4.9,15.1,10
2023-05-08 0:00,,0,5.5,19.4,12.5
2023-05-09 0:00,,0,4.3,17.2,10.8
2023-05-10 0:00,,0,2.1,20.6,11.4
2023-05-11 0:00,33,0,6.1,25.6,15.9
2023-05-12 0:00,,0,7.8,26.4,17.1
2023-05-13 0:00,,0,10.3,23.5,16.9
2023-05-14 0:00,37,0,2.9,17.9,10.4
2023-05-15 0:00,39,0,0.5,20.9,10.7
2023-05-16 0:00,,,,,
2023-05-17 0:00,37,0,-1,12,5.5
2023-05-18 0:00,,0,-3,16.1,6.6
2023-05-19 0:00,45,10.8,0.7,24.1,12.4
2023-05-20 0:00,46,12.8,9.3,14.9,12.1
2023-05-21 0:00,37,0,7.1,21.5,14.3
2023-05-22 0:00,,0,4.7,17.7,11.2
2023-05-23 0:00,,0,3.2,23.9,13.6
2023-05-24 0:00,42,0,4.1,16.5,10.3
2023-05-25 0:00,,0,1.2,17.7,9.5
2023-05-26 0:00,,0,0.1,21.6,10.9
2023-05-27 0:00,,0,2.8,24.4,13.6
2023-05-28 0:00,,0,5.6,27.2,16.4
2023-05-29 0:00,32,0,6.4,27,16.7
2023-05-30 0:00,,0,7.5,30,18.8
2023-05-31 0:00,,0,10.1,30.6,20.4
2023-06-01 0:00,,0,10.6,31.4,21
2023-06-02 0:00,33,0,12.9,31.8,22.4
2023-06-03 0:00,39,0,8.7,23.3,16
2023-06-04 0:00,32,0,6.4,23.4,14.9
2023-06-05 0:00,,0,6.8,24,15.4
2023-06-06 0:00,41,0,8.3,23,15.7
2023-06-07 0:00,42,0,5.5,20.6,13.1
2023-06-08 0:00,,0,9.5,18.4,14
2023-06-09 0:00,,1.2,7.6,21.7,14.7
2023-06-10 0:00,32,0,5.2,26.6,15.9
2023-06-11 0:00,39,14.4,13.9,22.7,18.3
2023-06-12 0:00,45,20.3,10.8,17.1,14
2023-06-13 0:00,37,1.7,9.5,18.7,14.1
2023-06-14 0:00,33,0,9.2,20.9,15.1
2023-06-15 0:00,,0.4,6.9,20.1,13.5
2023-06-16 0:00,33,0.2,12.3,21.7,17
2023-06-17 0:00,35,0,9.6,24.8,17.2
2023-06-18 0:00,32,0,6.9,26.2,16.6
2023-06-19 0:00,37,0,8.1,25.5,16.8
2023-06-20 0:00,45,0,11.9,25.9,18.9
2023-06-21 0:00,41,0,10,27.8,18.9
2023-06-22 0:00,42,0,11.4,25.1,18.3
2023-06-23 0:00,,2.9,15.9,23.1,19.5
2023-06-24 0:00,,0.2,15.6,26.2,20.9
2023-06-25 0:00,32,6.8,14.8,28.9,21.9
2023-06-26 0:00,39,11.4,17.5,24.3,20.9
2023-06-27 0:00,,,,,
2023-06-28 0:00,,,,,
2023-06-29 0:00,,0,7.5,25.8,16.7
2023-06-30 0:00,32,0,16.2,28.3,22.3
2023-07-01 0:00,,0,16.4,28.8,22.6
2023-07-02 0:00,,5,18.3,22,20.2
2023-07-03 0:00,32,0.2,15.1,26.1,20.6
2023-07-04 0:00,,0,13.9,30.4,22.2
2023-07-05 0:00,33,0,14.9,31.6,23.3
2023-07-06 0:00,58,23.5,16.5,30.4,23.5
2023-07-07 0:00,35,0,10,23.9,17
2023-07-08 0:00,,5.7,9,23.6,16.3
2023-07-09 0:00,,0,12.6,24.4,18.5
2023-07-10 0:00,,0,10.9,27.2,19.1
2023-07-11 0:00,42,7.3,12.1,28.1,20.1
2023-07-12 0:00,,7.5,10.8,23.7,17.3
2023-07-13 0:00,58,30.4,11.1,22.5,16.8
2023-07-14 0:00,,0,10,26,18
2023-07-15 0:00,,6.2,15.4,24.4,19.9
2023-07-16 0:00,,0,17.3,25.9,21.6
2023-07-17 0:00,,0,13.9,25.5,19.7
2023-07-18 0:00,,0,11.1,24.4,17.8
2023-07-19 0:00,32,0,9.7,25.5,17.6
2023-07-20 0:00,39,13.6,12.5,28.1,20.3
2023-07-21 0:00,45,0,13.7,24.9,19.3
2023-07-22 0:00,,0,12.2,25.4,18.8
2023-07-23 0:00,,0,10.8,27.4,19.1
2023-07-24 0:00,37,0,13.8,26.5,20.2
2023-07-25 0:00,,0,14.3,27.4,20.9
2023-07-26 0:00,54,22.2,17.6,28.9,23.3
2023-07-27 0:00,,3.8,16.6,28.3,22.5
2023-07-28 0:00,,0,15,30.2,22.6
2023-07-29 0:00,35,41,12.4,23.5,18
2023-07-30 0:00,33,0,10.9,23.7,17.3
2023-07-31 0:00,37,0,9.2,23.6,16.4
2023-08-01 0:00,,0,8.1,23.8,16
2023-08-02 0:00,,3,9.8,24.7,17.3
2023-08-03 0:00,37,0,16.7,27.9,22.3
2023-08-04 0:00,,0,14.4,26.3,20.4
2023-08-05 0:00,,0,11.3,24,17.7
2023-08-06 0:00,37,3,9.3,24.6,17
2023-08-07 0:00,37,2,15.9,24.2,20.1
2023-08-08 0:00,46,0.2,12.7,24.6,18.7
2023-08-09 0:00,33,0,13.1,27.6,20.4
2023-08-10 0:00,,7.3,14.5,24,19.3
2023-08-11 0:00,,0,11.5,24.2,17.9
2023-08-12 0:00,46,8.5,14.4,26.9,20.7
2023-08-13 0:00,39,0,13.1,23.6,18.4
2023-08-14 0:00,,0,12.9,24.4,18.7
2023-08-15 0:00,,29.6,14.8,18.6,16.7
2023-08-16 0:00,,0,13.9,25.9,19.9
2023-08-17 0:00,42,21,14.8,25.3,20.1
2023-08-18 0:00,58,0,8.7,16.6,12.7
2023-08-19 0:00,32,0,8.3,23.6,16
2023-08-20 0:00,33,0,15.1,27.7,21.4
2023-08-21 0:00,,0,13.1,24.5,18.8
2023-08-22 0:00,,0,9.8,23.8,16.8
2023-08-23 0:00,,17.3,13.7,17.5,15.6
2023-08-24 0:00,,,,,
2023-08-25 0:00,,0.2,13.7,22.8,18.3
2023-08-26 0:00,33,0,12.9,24.8,18.9
2023-08-27 0:00,,0,8.1,21.3,14.7
2023-08-28 0:00,,0,7.1,23.5,15.3
2023-08-29 0:00,35,6,8.2,24.1,16.2
2023-08-30 0:00,41,0,8.2,16.3,12.3
2023-08-31 0:00,,0,6.7,22.1,14.4
2023-09-01 0:00,,0,7,23.6,15.3
2023-09-02 0:00,35,0,8.9,23.5,16.2
2023-09-03 0:00,35,0,13,28.5,20.8
2023-09-04 0:00,32,0,16.9,30.3,23.6
2023-09-05 0:00,,0,14.8,31.2,23
2023-09-06 0:00,42,0,17.6,30.5,24.1
2023-09-07 0:00,32,2.2,14.9,25.9,20.4
2023-09-08 0:00,,0,12.5,17.4,15
2023-09-09 0:00,,0,13,18.8,15.9
2023-09-10 0:00,,,,,
2023-09-11 0:00,,,,,
2023-09-12 0:00,33,10.9,13.2,20.5,16.9
2023-09-13 0:00,37,0,7.2,17.4,12.3
2023-09-14 0:00,,0,4.8,18.3,11.6
2023-09-15 0:00,,0,3,20,11.5
2023-09-16 0:00,,0,4,20.2,12.1
2023-09-17 0:00,,6.7,10.9,21.3,16.1
2023-09-18 0:00,,0.8,7.8,18.9,13.4
2023-09-19 0:00,,0,4.7,19.5,12.1
2023-09-20 0:00,,0,1.9,20.8,11.4
2023-09-21 0:00,,0,11.3,23.7,17.5
2023-09-22 0:00,,0,9.3,21.8,15.6
2023-09-23 0:00,45,0,6.8,20.6,13.7
2023-09-24 0:00,41,0.2,6.8,20.9,13.9
2023-09-25 0:00,42,0,14,22.4,18.2
2023-09-26 0:00,37,0,13.3,19.4,16.4
2023-09-27 0:00,42,0,11.9,19.4,15.7
2023-09-28 0:00,32,0.2,10.2,18.7,14.5
2023-09-29 0:00,,0,9.3,21.7,15.5
2023-09-30 0:00,,0.2,9,24.1,16.6
2023-10-01 0:00,,0,8.7,24.8,16.8
2023-10-02 0:00,,0,10,27,18.5
2023-10-03 0:00,,0,10.6,28.4,19.5
2023-10-04 0:00,35,0,10.7,28.4,19.6
2023-10-05 0:00,41,3.2,15.9,24.8,20.4
2023-10-06 0:00,37,12.5,7,20.4,13.7
2023-10-07 0:00,37,2.9,6.8,12.9,9.9
2023-10-08 0:00,52,3.3,6,10.2,8.1
2023-10-09 0:00,54,0,5.2,9.1,7.2
2023-10-10 0:00,39,2,5.8,11.7,8.8
2023-10-11 0:00,37,0,2.3,12.5,7.4
2023-10-12 0:00,,0,2.2,15.3,8.8
2023-10-13 0:00,,2.8,0.5,13.4,7
2023-10-14 0:00,33,4.2,5.4,12.4,8.9
2023-10-15 0:00,45,1,5.6,9,7.3
2023-10-16 0:00,35,0.4,4.1,11.2,7.7
2023-10-17 0:00,32,0,6.9,13.9,10.4
2023-10-18 0:00,,0,6,14.6,10.3
2023-10-19 0:00,,0.4,4.6,15.2,9.9
2023-10-20 0:00,,4.8,8.8,14.1,11.5
2023-10-21 0:00,37,0,4.2,10.2,7.2
2023-10-22 0:00,45,0,-2.5,9,3.3
2023-10-23 0:00,,0,-4.5,13.1,4.3
2023-10-24 0:00,33,0,4.7,20.3,12.5
2023-10-25 0:00,42,1.5,13.6,19.7,16.7
2023-10-26 0:00,,4.6,14.2,18.9,16.6
2023-10-27 0:00,37,0,16.1,21.9,19
2023-10-28 0:00,42,0.2,3.6,17.6,10.6
2023-10-29 0:00,32,2.4,3.5,6.3,4.9
2023-10-30 0:00,42,3.1,0.5,5.2,2.9
2023-10-31 0:00,33,0,-2.6,5.1,1.3
2023-11-01 0:00,41,0,-3.2,4.4,0.6
2023-11-02 0:00,48,0,0.1,7.8,4
2023-11-03 0:00,54,0,4.3,13.9,9.1
2023-11-04 0:00,,1.9,0.4,9.5,5
2023-11-05 0:00,,0,-2.4,8.2,2.9
2023-11-06 0:00,41,5.3,4.5,12.9,8.7
2023-11-07 0:00,50,0,-0.6,11.6,5.5
2023-11-08 0:00,42,14.9,-4.3,2.3,-1
2023-11-09 0:00,54,0,2.1,10.3,6.2
2023-11-10 0:00,45,0,0.8,9.5,5.2
2023-11-11 0:00,,0,-2.4,4.7,1.2
2023-11-12 0:00,,0,-3.1,6.5,1.7
2023-11-13 0:00,55,0,-1.2,12.4,5.6
2023-11-14 0:00,33,0,-3.1,8.6,2.8
2023-11-15 0:00,46,0,-4.5,13.8,4.7
2023-11-16 0:00,,0,-4.5,14.6,5.1
2023-11-17 0:00,46,0.2,-2.5,13.6,5.6
2023-11-18 0:00,39,0,-6.3,7.2,0.5
2023-11-19 0:00,46,0,-7.5,5.8,-0.9
2023-11-20 0:00,,0,-9.6,0.7,-4.5
2023-11-21 0:00,41,8.9,-1.5,5.7,2.1
2023-11-22 0:00,41,0.7,1.4,6.3,3.9
2023-11-23 0:00,46,0,-1.1,5.2,2.1
2023-11-24 0:00,41,0,-4,0.8,-1.6
2023-11-25 0:00,,0,-3.8,2.4,-0.7
2023-11-26 0:00,41,9,-5.9,5.3,-0.3
2023-11-27 0:00,55,0,-5.9,0.7,-2.6
2023-11-28 0:00,54,0.2,-6.7,-2.5,-4.6
2023-11-29 0:00,39,0,-7.9,-1.1,-4.5
2023-11-30 0:00,52,0,-6.9,8,0.6
2023-12-01 0:00,,9.3,-0.3,6.8,3.3
2023-12-02 0:00,,3.2,0.4,2.7,1.6
2023-12-03 0:00,32,3.6,0,2.4,1.2
2023-12-04 0:00,35,0,-2.4,2.1,-0.2
2023-12-05 0:00,,0,-0.9,0.8,-0.1
2023-12-06 0:00,,0.5,-3.2,0,-1.6
2023-12-07 0:00,33,0.4,-0.8,3.2,1.2
2023-12-08 0:00,32,0,-2.1,10.2,4.1
2023-12-09 0:00,41,2.2,7.6,12,9.8
2023-12-10 0:00,39,0,-0.2,7.6,3.7
2023-12-11 0:00,46,0,-1.8,1,-0.4
2023-12-12 0:00,58,0,-3.1,4,0.5
2023-12-13 0:00,52,0,-6.4,1.7,-2.4
2023-12-14 0:00,52,0,-5.6,5.7,0.1
2023-12-15 0:00,42,0,2.7,10.5,6.6
2023-12-16 0:00,37,0,0.8,6.7,3.8
2023-12-17 0:00,32,6.3,3.1,6.2,4.7
2023-12-18 0:00,,2.8,-3.8,5.4,0.8
2023-12-19 0:00,46,0,-5.7,-1.4,-3.6
2023-12-20 0:00,,0,-2.5,2.1,-0.2
2023-12-21 0:00,42,0,-4.3,0.6,-1.9
2023-12-22 0:00,,0,-4.3,0,-2.2
2023-12-23 0:00,,7.3,-0.1,3.2,1.6
2023-12-24 0:00,,0,1.4,4.4,2.9
2023-12-25 0:00,,0,2.7,6.1,4.4
2023-12-26 0:00,,1.5,3,7.1,5.1
2023-12-27 0:00,,19.3,5.9,7.9,6.9
2023-12-28 0:00,,3.5,5.2,6.9,6.1
2023-12-29 0:00,,2.9,-0.1,5.5,2.7
2023-12-30 0:00,,0,-1.5,0.1,-0.7
2023-12-31 0:00,,4.5,-1.6,0.6,-0.5
2024-01-01 0:00,32,0.2,-4.1,-1.6,-2.9
2024-01-02 0:00,42,0,-3.3,-1.1,-2.2
2024-01-03 0:00,35,0.4,-1.7,0.2,-0.8
2024-01-04 0:00,37,0,-8.1,-1.7,-4.9
2024-01-05 0:00,,0,-4.9,-2.5,-3.7
2024-01-06 0:00,45,0.2,-3.7,-0.4,-2.1
2024-01-07 0:00,,0,-5.1,0.3,-2.4
2024-01-08 0:00,,0,-1.9,1.4,-0.3
2024-01-09 0:00,54,24.2,-1,4.8,1.9
2024-01-10 0:00,68,0.7,-1.9,4.1,1.1
2024-01-11 0:00,,1.1,-1.3,1.3,0
2024-01-12 0:00,50,11.7,-5,3.7,-0.7
2024-01-13 0:00,67,5.6,-5.7,3.8,-1
2024-01-14 0:00,61,0,-14.7,-5.5,-10.1
2024-01-15 0:00,39,0,-16.3,-11.3,-13.8
2024-01-16 0:00,42,0,-15.7,-9.7,-12.7
2024-01-17 0:00,54,0,-17,-9.6,-13.3
2024-01-18 0:00,35,0,-9.7,-4.7,-7.2
2024-01-19 0:00,,0,-16.1,-8.5,-12.3
2024-01-20 0:00,41,0,-17.5,-8.6,-13.1
2024-01-21 0:00,39,0,-14,-3.8,-8.9
2024-01-22 0:00,50,0,-9,-1.8,-5.4
2024-01-23 0:00,,7.2,-1.8,0.1,-0.9
2024-01-24 0:00,,7.3,0.1,1.4,0.8
2024-01-25 0:00,33,0.2,0.5,2.6,1.6
2024-01-26 0:00,37,23.4,0.9,6.1,3.5
2024-01-27 0:00,,0,-0.5,1.6,0.6
2024-01-28 0:00,35,0.2,-0.5,0.9,0.2
2024-01-29 0:00,37,0,-1.4,1.8,0.2
2024-01-30 0:00,37,0,-1.4,1,-0.2
2024-01-31 0:00,,0,-1.2,1.8,0.3
2024-02-01 0:00,32,0,0.9,2.6,1.8
2024-02-02 0:00,32,0,-5.2,1.8,-1.7
2024-02-03 0:00,,0,-7.6,2.3,-2.7
2024-02-04 0:00,,0,-8.5,4.6,-2
2024-02-05 0:00,,0,-6.3,0.3,-3
2024-02-06 0:00,,0,-8.6,4.9,-1.9
2024-02-07 0:00,,0,-6,7.3,0.7
2024-02-08 0:00,,0.8,-5.7,7.9,1.1
